run_id,category,report,task,configuration,production_code_additions,code_measure_source,production_source_files,passed,checks,success_rate,centered_log1p_additions,code_size_z
prompt-gallery-tanstack-fullstack-rebuild-codex-cli-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,prompt-gallery-tanstack-fullstack-rebuild,codex-cli-medium,684,archived-evaluator-source-lines,,60,63,0.9523809523809523,-0.14024349063900488,-0.41701083445555115
prompt-gallery-tanstack-fullstack-rebuild-codex-cli-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,prompt-gallery-tanstack-fullstack-rebuild,codex-cli-medium,1673,archived-evaluator-source-lines,,63,63,1.0,0.7533089221481903,2.2399469722016447
prompt-gallery-tanstack-fullstack-rebuild-tura-balanced-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,prompt-gallery-tanstack-fullstack-rebuild,tura-balanced,835,archived-evaluator-source-lines,,59,63,0.9365079365079365,0.058966284183471274,0.17533490688268427
prompt-gallery-tanstack-fullstack-rebuild-tura-balanced-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,prompt-gallery-tanstack-fullstack-rebuild,tura-balanced,742,archived-evaluator-source-lines,,62,63,0.9841269841269841,-0.058966284183471274,-0.17533490688268427
prompt-gallery-tanstack-fullstack-rebuild-tura-direct-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,prompt-gallery-tanstack-fullstack-rebuild,tura-direct,656,archived-evaluator-source-lines,,60,63,0.9523809523809523,-0.18197831041662038,-0.5411083732576485
prompt-gallery-tanstack-fullstack-rebuild-tura-direct-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,prompt-gallery-tanstack-fullstack-rebuild,tura-direct,593,archived-evaluator-source-lines,,59,63,0.9365079365079365,-0.28278300953858526,-0.8408488568006329
xsv-codex-cli-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,xsv,codex-cli-medium,,unrecoverable-untracked-source,,25,55,0.45454545454545453,,
xsv-codex-cli-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,xsv,codex-cli-medium,,unrecoverable-untracked-source,,35,55,0.6363636363636364,,
xsv-tura-balanced-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,xsv,tura-balanced,1050,retained-workspace-production-source,xsv_commands.py;xsv_core.py;xsv_port.py,32,55,0.5818181818181818,0.18246434366320496,0.5425535820784493
xsv-tura-balanced-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,xsv,tura-balanced,1110,retained-workspace-production-source,xsv_port.py,36,55,0.6545454545454545,0.2379827624258839,0.7076363394341653
xsv-tura-direct-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,xsv,tura-direct,802,retained-workspace-production-source,xsv_port.py,27,55,0.4909090909090909,-0.08667831326698483,-0.25773599601643155
xsv-tura-direct-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,xsv,tura-direct,643,retained-workspace-production-source,xsv_port.py,27,55,0.4909090909090909,-0.3073343011093925,-0.9138515647213699
zip-password-finder-codex-cli-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,zip-password-finder,codex-cli-medium,,unrecoverable-untracked-source,,17,18,0.9444444444444444,,
zip-password-finder-codex-cli-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,zip-password-finder,codex-cli-medium,,unrecoverable-untracked-source,,18,18,1.0,,
zip-password-finder-tura-balanced-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,zip-password-finder,tura-balanced,475,retained-workspace-production-source,main.py,18,18,1.0,-0.17451045589720682,-0.5189028774407383
zip-password-finder-tura-balanced-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,zip-password-finder,tura-balanced,646,retained-workspace-production-source,differential_verify.py;zip_password_finder_port.py,18,18,1.0,0.1324179843722737,0.39374186929033933
zip-password-finder-tura-direct-gpt56-sol-run-01,rewrite,report-20260710-gpt56-sol,zip-password-finder,tura-direct,523,retained-workspace-production-source,main.py,18,18,1.0,-0.07843662580758526,-0.23322952552638374
zip-password-finder-tura-direct-gpt56-sol-run-02,rewrite,report-20260710-gpt56-sol,zip-password-finder,tura-direct,401,retained-workspace-production-source,zip_password_finder_port.py,18,18,1.0,-0.3434762215096061,-1.0213187442406981
eza-codex-cli-gpt56-sol-run-01,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,eza,codex-cli-high,1176,retained-workspace-production-source,executable.py;eza_port.py,42,52,0.8076923076923077,0.19756080886413674,0.5874425785094811
eza-codex-cli-gpt56-sol-run-02,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,eza,codex-cli-high,816,retained-workspace-production-source,eza_port.py,40,52,0.7692307692307693,-0.16752420353613662,-0.4981294147043745
nushell-codex-cli-gpt56-sol-run-01,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,nushell,codex-cli-high,936,retained-workspace-production-source,main.py,35,48,0.7291666666666666,0.030812828151121074,0.09162124474147124
nushell-codex-cli-gpt56-sol-run-02,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,nushell,codex-cli-high,1061,retained-workspace-production-source,nushell_port.py,36,48,0.75,0.15603874771458326,0.4639776726561325
prompt-gallery-tanstack-fullstack-rebuild-codex-cli-gpt56-sol-run-01,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,prompt-gallery-tanstack-fullstack-rebuild,codex-cli-high,1309,archived-evaluator-source-lines,,63,63,1.0,0.5081200872939666,1.51088354005325
prompt-gallery-tanstack-fullstack-rebuild-codex-cli-gpt56-sol-run-02,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,prompt-gallery-tanstack-fullstack-rebuild,codex-cli-high,1085,archived-evaluator-source-lines,,43,63,0.6825396825396826,0.32059417159265013,0.9532794884688547
xsv-codex-cli-gpt56-sol-run-01,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,xsv,codex-cli-high,954,retained-workspace-production-source,xsv_port.py,31,55,0.5636363636363636,0.08667831326698394,0.2577359960164289
xsv-codex-cli-gpt56-sol-run-02,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,xsv,codex-cli-high,667,retained-workspace-production-source,xsv_port.py,26,55,0.4727272727272727,-0.2707448536771011,-0.8050536737355923
zip-password-finder-codex-cli-gpt56-sol-run-01,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,zip-password-finder,codex-cli-high,678,retained-workspace-production-source,main.py,18,18,1.0,0.18069281743006904,0.5372859890559575
zip-password-finder-codex-cli-gpt56-sol-run-02,rewrite,report-20260714-codex-cli-0.144.1-gpt56-sol-high,zip-password-finder,codex-cli-high,612,retained-workspace-production-source,main.py,18,18,1.0,0.07843662580758437,0.2332295255263811
